cellId,value
0,83410.7630062335
1,83411.407840984
2,83411.0916211473
3,83404.8405945339
4,83399.0906667118
5,83381.8268083126
6,83401.6192859894
7,83401.3059751214
8,83379.8833723078
9,83456.2363234346
10,83459.5415209982
11,83430.9364612578
12,83423.4536763403
13,83417.4546276742
14,83418.3086500715
15,83419.1215121292
16,83419.3053096826
17,83416.4035503362
18,83418.0196787476
19,83420.8797608008
20,83429.1579298494
21,83427.4841083461
22,83415.9626602297
23,83430.8578841075
24,83443.7880102387
25,83457.862557474
26,83461.9757548204
27,83414.6202983448
28,83414.4984604742
29,83415.7000533203
30,83415.41923808
31,83414.509339741
32,83414.172603154
33,83413.4639892288
34,83413.5416255349
35,83414.2868542141
36,83414.4910105993
37,83414.254639359
38,83414.1081100898
39,83413.1803212356
40,83413.2000040211
41,83412.0333533458
42,83411.9779277614
43,83410.7080483779
44,83411.6144228214
45,83410.5535960259
46,83409.1355384016
47,83406.9862880758
48,83395.2931787455
49,83403.0192182203
50,83408.9423275679
51,83412.6497252983
52,83409.8971379307
53,83407.7741979756
54,83412.1742262207
55,83409.7895410549
56,83407.1425726299
57,83395.7594578512
58,83404.9671901597
59,83407.4359638528
60,83407.1192670596
61,83398.5149544079
62,83404.9492934863
63,83414.0350021692
64,83420.8554965719
65,83433.5661115328
66,83414.3811842752
67,83408.7466008957
68,83421.6977395005
69,83413.9712157368
70,83411.1154228376
71,83412.7991371232
72,83414.0700031077
73,83416.7079652257
74,83414.6155885962
75,83409.2174224836
76,83407.4323281838
77,83409.381702417
78,83409.0994208889
79,83409.0733904463
80,83407.3173825295
81,83409.3584524402
82,83409.3536097344
83,83411.1353104405
84,83415.8346604726
85,83405.7042439625
86,83405.6275955168
87,83412.7434177406
88,83409.7097843402
89,83407.9763747003
90,83409.275988015
91,83409.7700987715
92,83410.8453279743
93,83410.4722327844
94,83412.1813829806
95,83412.5947518363
96,83412.2022769745
97,83412.0831252452
98,83412.4266251732
99,83412.5312117458
100,83413.8668831893
101,83413.8081055891
102,83414.436013676
103,83414.5700353406
104,83414.7832035355
105,83414.5781688065
106,83416.2675839463
107,83416.5277122243
108,83415.4026618203
109,83415.5047521562
110,83413.0848276826
111,83413.10886744
112,83413.582519319
113,83413.548640223
114,83413.4402335597
115,83413.9371582795
116,83413.435203869
117,83412.9247421987
118,83414.6565547988
119,83415.1204053944
120,83413.0788696449
121,83412.5702611729
122,83410.833956091
123,83411.8837359974
124,83412.5626370903
125,83411.8689675754
126,83411.7938362983
127,83409.5566604178
128,83410.3500575583
129,83412.2225195599
130,83411.224929406
131,83409.6769940626
132,83413.8123929214
133,83409.8322646183
134,83405.1087641837
135,83404.9722412536
136,83406.4205145144
137,83408.6919215193
138,83407.4919720098
139,83406.3747507886
140,83409.644322207
141,83409.4598657261
142,83408.7469251904
143,83407.9299241891
144,83408.1614680295
145,83408.9602225534
146,83409.2349642012
147,83409.0645594158
148,83409.8513844046
149,83409.8371986664
150,83409.2085717834
151,83408.1257094139
152,83409.2460581853
153,83409.3493258839
154,83406.6811884129
155,83408.0889973791
156,83409.1051253626
157,83402.8377718668
158,83405.2146732369
159,83408.8911561039
160,83408.2049827342
161,83407.6823146341
162,83409.3831999817
163,83409.4562886876
164,83410.7784974354
165,83410.6202885399
166,83410.910530556
167,83411.064718535
168,83411.7650574502
169,83411.4106952916
170,83413.2134546988
171,83413.577196577
172,83415.4159489039
173,83415.1344652551
174,83418.8249895497
175,83419.6655008873
176,83420.3917630395
177,83420.593417798
178,83417.7474160629
179,83419.1221516738
180,83412.727251745
181,83412.4189930026
182,83412.6502193908
183,83411.261366277
184,83412.2964973339
185,83413.1543682805
186,83415.1789481616
187,83414.6115700324
188,83415.3659629492
189,83415.8397347722
190,83419.4079662381
191,83419.6949089377
192,83418.5267475522
193,83418.3815066982
194,83415.8765707797
195,83415.6845665741
196,83420.4780937584
197,83420.495788807
198,83413.9343107134
199,83413.2591663618
200,83411.4536516577
201,83412.8337251674
202,83409.4962636555
203,83407.8364836265
204,83409.4280637269
205,83411.990645068
206,83414.6052947762
207,83413.5625872869
208,83416.8215963328
209,83418.7294319177
210,83428.4342952255
211,83427.8544414273
212,83428.0642707408
213,83428.65656628
214,83432.7089626878
215,83432.5296549696
216,83418.2578373859
217,83419.4432546616
218,83416.9961168323
219,83416.8186288414
220,83419.196116524
221,83415.8962783661
222,83416.2716391903
223,83430.7121074035
224,83400.8808612979
225,83411.7428145677
226,83411.1856719368
227,83413.3128066524
228,83403.4128051492
229,83396.6460047067
230,83379.7365830477
231,83403.9819376577
232,83407.5777535055
233,83395.8977545295
234,83400.4808598591
235,83407.020843864
236,83401.9458338733
237,83387.3595902619
238,83375.0605032077
239,83395.1554867759
240,83398.85677446
241,83398.2119513906
242,83403.3740952846
243,83404.5792708955
244,83403.2118004012
245,83401.6578183831
246,83405.6239679155
247,83406.6485417846
248,83406.2610584958
249,83406.0043926532
250,83408.8406982511
251,83408.4701640444
252,83408.5803306512
253,83408.8830240122
254,83409.3081021358
255,83408.7166604335
256,83410.3257573864
257,83411.3287467121
258,83410.7300563102
259,83410.2149980481
260,83409.5432047423
261,83409.08218673
262,83409.7944662618
263,83409.9457922953
264,83407.705211258
265,83404.6865069772
266,83408.6904171189
267,83408.2352576068
268,83409.637981699
269,83409.5499149737
270,83409.2385741897
271,83409.6417172785
272,83408.4389001117
273,83407.0596455255
274,83402.6959759568
275,83409.336877951
276,83414.4083050224
277,83410.7891276496
278,83409.1403357831
279,83407.2410547058
280,83409.6801549737
281,83410.5003319742
282,83410.6040230919
283,83408.3665333676
284,83410.2240039095
285,83410.5757993078
286,83412.8321887419
287,83415.7127143285
288,83424.3028809534
289,83411.275683318
290,83407.4806633445
291,83417.7885274183
292,83412.60928936
293,83410.7285302731
294,83416.3141815781
295,83415.7780762302
296,83422.72218233
297,83436.092997535
298,83462.1101169358
299,83432.9278779518
300,83425.2649876761
301,83457.613433363
302,83381.1262072294
303,83403.4220214557
304,83403.8981896769
305,83407.3113663626
306,83402.3046579002
307,83384.0378593235
308,83459.034561192
309,83458.1739504572
310,83431.0778445666
311,83422.2720178812
312,83417.7889471906
313,83428.9924974717
314,83444.2986823342
315,83432.2264357576
316,83399.0555441567
317,83405.8310671552
318,83411.2524030311
319,83409.4308343951
320,83407.3906311724
321,83398.6030804343
322,83410.5553731197
323,83413.0489583145
324,83415.0185290742
325,83415.2745901431
326,83412.5192053476
327,83411.2307700237
328,83414.5860767992
329,83414.7934029074
330,83416.57398434
331,83416.2962406661
332,83416.1484846447
333,83416.6020977735
334,83418.6127633063
335,83418.7768641275
336,83426.6481438465
337,83426.2634779179
338,83428.923865642
339,83429.2845821834
340,83426.7067395044
341,83426.3618060604
342,83441.2849880459
343,83441.6456630838
344,83459.499527888
345,83459.4551704916
346,83477.2845482607
347,83476.8915072291
348,83452.3496541992
349,83452.9420713953
350,83462.7678564742
351,83462.1510387092
352,83435.2136194305
353,83437.0648825709
354,83419.4903100081
355,83418.6512830444
356,83414.6610296344
357,83426.2628793219
358,83418.2869085823
359,83413.9506751977
360,83394.0303650633
361,83395.4910904204
362,83398.1970357665
363,83394.1518274464
364,83395.3326098692
365,83407.4067808598
