cellId,value
0,83410.7246014538
1,83411.3691879988
2,83411.0529764002
3,83404.8018586017
4,83399.0519594143
5,83381.7880841885
6,83401.5806018966
7,83401.267419724
8,83379.8447936366
9,83456.1980406094
10,83459.5032279308
11,83430.8982209516
12,83423.4153623315
13,83417.416564138
14,83418.2706493227
15,83419.0833318441
16,83419.2670962189
17,83416.365292029
18,83417.9814435906
19,83420.841282328
20,83429.1195517553
21,83427.4457567908
22,83415.9242315921
23,83430.8193998234
24,83443.7495750565
25,83457.8241007181
26,83461.9372414728
27,83414.582366925
28,83414.460467642
29,83415.6621154227
30,83415.3813788503
31,83414.4716528729
32,83414.1348383379
33,83413.4266363814
34,83413.5043165214
35,83414.2493570125
36,83414.4534411084
37,83414.2170559173
38,83414.0705772645
39,83413.1425852949
40,83413.1621532366
41,83411.9950932392
42,83411.9396353938
43,83410.6691956204
44,83411.5755230972
45,83410.5144244761
46,83409.0963485216
47,83406.9470566698
48,83395.2539359539
49,83402.9800081092
50,83408.9031420866
51,83412.6095615101
52,83409.8569310275
53,83407.7339757955
54,83412.1340752188
55,83409.7494122089
56,83407.1024506952
57,83395.7204131324
58,83404.928160263
59,83407.3971708518
60,83407.0804483774
61,83398.4766902159
62,83404.9109756377
63,83413.9969431184
64,83420.8174878855
65,83433.5280623004
66,83414.3430875098
67,83408.7088804727
68,83421.6599757928
69,83413.9335094726
70,83411.0776897116
71,83412.7614330781
72,83414.0323131576
73,83416.6700690779
74,83414.5776800305
75,83409.17927089
76,83407.3941073726
77,83409.3438116556
78,83409.0614958565
79,83409.0354490642
80,83407.2798980565
81,83409.3210482549
82,83409.3162051472
83,83411.0979100165
84,83415.7972554672
85,83405.6668449395
86,83405.5906080679
87,83412.7063789495
88,83409.6727322454
89,83407.9393398434
90,83409.2390588183
91,83409.7331191625
92,83410.8081620127
93,83410.435063632
94,83412.1438537045
95,83412.5572895616
96,83412.1651999872
97,83412.0460177419
98,83412.3900370006
99,83412.4945883863
100,83413.8299919785
101,83413.7712517497
102,83414.3989063605
103,83414.5328514237
104,83414.7459979607
105,83414.5410617454
106,83416.2308309398
107,83416.4909105699
108,83415.3658702947
109,83415.4680026503
110,83413.0481755772
111,83413.072114915
112,83413.5452275695
113,83413.5114426488
114,83413.4027786241
115,83413.8995806297
116,83413.396872024
117,83412.8865137047
118,83414.6174767917
119,83415.0811477135
120,83413.0388084567
121,83412.5304323145
122,83410.7938881714
123,83411.8435960933
124,83412.5203713033
125,83411.8268677134
126,83411.7519947662
127,83409.5149755528
128,83410.3081758531
129,83412.1804730118
130,83411.1801913523
131,83409.6327499438
132,83413.7684067975
133,83409.7876756136
134,83405.0641319948
135,83404.9279419385
136,83406.3786992177
137,83408.6500785377
138,83407.4512289898
139,83406.3340747053
140,83409.604630808
141,83409.4202705286
142,83408.7080881482
143,83407.8910552764
144,83408.1230294886
145,83408.9218943248
146,83409.1974037748
147,83409.0268891788
148,83409.814395978
149,83409.8002722433
150,83409.1715566241
151,83408.0886928703
152,83409.209562997
153,83409.3128311561
154,83406.6445544236
155,83408.0522895583
156,83409.0684428659
157,83402.801190017
158,83405.17841355
159,83408.8548390597
160,83408.1686160867
161,83407.6459821142
162,83409.3466884521
163,83409.4197594323
164,83410.7417270085
165,83410.5835078352
166,83410.874201039
167,83411.0283379555
168,83411.7290351037
169,83411.3747252796
170,83413.1773037346
171,83413.5409780717
172,83415.3794202623
173,83415.0979782613
174,83418.7887256781
175,83419.629192338
176,83420.3552806928
177,83420.5568832502
178,83417.7108530253
179,83419.085641168
180,83412.6908825248
181,83412.3825561017
182,83412.6139868054
183,83411.2252529753
184,83412.2598680153
185,83413.1175911727
186,83415.1419133965
187,83414.5747458562
188,83415.3279753872
189,83415.8016330866
190,83419.3678594117
191,83419.6556321096
192,83418.4857208831
193,83418.3397796811
194,83415.834163116
195,83415.6425745573
196,83420.4314198158
197,83420.4492094834
198,83413.8885924322
199,83413.2134646446
200,83411.4057576743
201,83412.7849638853
202,83409.4477944313
203,83407.7889731654
204,83409.3782377275
205,83411.9410301089
206,83414.5517405347
207,83413.5081019005
208,83416.7702253172
209,83418.6770133937
210,83428.3798029017
211,83427.7989497452
212,83427.9989029911
213,83428.5903640877
214,83432.6321220803
215,83432.4528840814
216,83418.1902509731
217,83419.3749669332
218,83416.9310571769
219,83416.7553131981
220,83419.1366686282
221,83415.8344524806
222,83416.2104930006
223,83430.6540096995
224,83400.82258196
225,83411.682986268
226,83411.1271067127
227,83413.252783285
228,83403.3539233815
229,83396.5891751963
230,83379.6837658226
231,83403.9299215036
232,83407.5261545453
233,83395.8462789573
234,83400.4339554939
235,83406.9739436635
236,83401.8988932934
237,83387.3126369106
238,83375.0132216196
239,83395.107594709
240,83398.8121963347
241,83398.1678753407
242,83403.3318831427
243,83404.5367493785
244,83403.1710749597
245,83401.6175319954
246,83405.5845052794
247,83406.608731179
248,83406.2233856824
249,83405.9667037888
250,83408.8030339438
251,83408.4324931366
252,83408.5435725833
253,83408.8462264954
254,83409.27241936
255,83408.6808709414
256,83410.2894194327
257,83411.2924548965
258,83410.6943646555
259,83410.1791804762
260,83409.5070116452
261,83409.0460635431
262,83409.75867626
263,83409.9099453182
264,83407.6691907027
265,83404.6505029212
266,83408.6543725737
267,83408.199175906
268,83409.6017576151
269,83409.5137837056
270,83409.2025968005
271,83409.6057242732
272,83408.4030484972
273,83407.0238453481
274,83402.6602044391
275,83409.3010758253
276,83414.372606982
277,83410.7533652867
278,83409.1046275124
279,83407.2053807169
280,83409.6447547686
281,83410.4648737316
282,83410.56857874
283,83408.331167466
284,83410.1885376073
285,83410.5402764635
286,83412.7963376899
287,83415.6768204518
288,83424.267101133
289,83411.2398596341
290,83407.4449897852
291,83417.7527862799
292,83412.573497088
293,83410.6928151867
294,83416.2782694681
295,83415.7421245295
296,83422.6861824658
297,83436.057037611
298,83462.0740461237
299,83432.8917269746
300,83425.2288972536
301,83457.577355653
302,83381.0903699693
303,83403.3861805474
304,83403.8620786734
305,83407.2751929366
306,83402.2685475445
307,83384.0017861121
308,83458.9983742422
309,83458.1377669317
310,83431.0415750596
311,83422.2358017338
312,83417.7525973163
313,83428.9561100738
314,83444.2624201254
315,83432.1901862597
316,83399.019692552
317,83405.7951572055
318,83411.2163834282
319,83409.3948996616
320,83407.3549930347
321,83398.5675073366
322,83410.5206222239
323,83413.0140070418
324,83414.9829924132
325,83415.2388358856
326,83412.4836158671
327,83411.1954405211
328,83414.5515498282
329,83414.7584161707
330,83416.5387705623
331,83416.2614302359
332,83416.1129625465
333,83416.5660778285
334,83418.5749247188
335,83418.7395866182
336,83426.6101518725
337,83426.2248697211
338,83428.8816310072
339,83429.2430760641
340,83426.6618969728
341,83426.316364579
342,83441.2334223225
343,83441.5938588748
344,83459.429558197
345,83459.3863346301
346,83477.1983704943
347,83476.8056924197
348,83452.2671142038
349,83452.8579401016
350,83462.6669824079
351,83462.0504153657
352,83435.1248241096
353,83436.9755398789
354,83419.4155948964
355,83418.5768167151
356,83414.5974845894
357,83426.203065614
358,83418.222226889
359,83413.88236993
360,83393.9634617869
361,83395.4274720051
362,83398.140480148
363,83394.0891026134
364,83395.2758993562
365,83407.3557129316
366,83440.4094180146
367,83419.2631492939
368,83423.7070568078
369,83449.1534755864
370,83436.7188021002
371,83419.2962019253
372,83402.1111322028
373,83390.3334975052
374,83434.699161408
375,83407.2472634659
376,83394.5440952505
377,83395.0645569823
378,83382.679927865
379,83387.0271858611
380,83395.898615992
381,83392.9799800711
382,83393.1869604456
383,83395.3670784094
384,83402.3894108341
385,83401.3136378488
386,83400.7127993955
387,83401.0643221016
388,83405.5491541816
389,83405.5027698028
390,83405.4597638232
391,83405.4132393159
392,83405.8022957762
393,83405.4894404504
394,83408.8353843078
395,83408.6783300837
396,83408.972318428
397,83409.0375534313
398,83411.6829872448
399,83410.6786723273
400,83411.3152328556
401,83412.5977481807
402,83410.9081284684
403,83410.3314004565
404,83410.0382396112
405,83409.9184337946
406,83410.1664538706
407,83410.5544140544
408,83410.402149094
409,83409.9967049587
410,83410.4980493761
411,83410.5425240974
412,83410.5129463903
413,83410.6340823093
414,83410.9991143435
415,83410.7828986777
416,83410.5820111175
417,83410.792974241
418,83410.9926313966
419,83409.8572008915
420,83409.3146845039
421,83409.6403089595
422,83412.6696126782
423,83413.0810870321
424,83411.3278151275
425,83412.1414840691
426,83413.4917670409
427,83411.1696642365
428,83412.1837128035
429,83412.7662756892
430,83416.8782212171
431,83417.8794908365
432,83416.3512343187
433,83420.3490490927
434,83398.9485087056
435,83410.6686527201
436,83417.2087336396
437,83413.1137267588
438,83419.3440241431
439,83421.1708219891
440,83423.8815664533
441,83421.9311858423
442,83428.9883694263
443,83430.4582804888
444,83429.3145319654
445,83429.0124843641
446,83423.2972183523
447,83425.4359411662
448,83422.0304518979
449,83420.1658669063
450,83394.0404758275
451,83409.6062309453
452,83421.1223552368
453,83433.7144306208
454,83431.6288586545
455,83411.9059517717
456,83417.8356068481
457,83436.1473455363
458,83443.6367518069
459,83449.5701542231
460,83435.1364041766
461,83438.1561188864
462,83444.5829821732
463,83441.1719923266
464,83445.1420754076
465,83446.7205866895
466,83464.2386795171
467,83463.639626804
468,83485.4503957959
469,83485.9100134799
470,83503.8712089855
471,83503.5571228268
472,83508.0485104192
473,83508.3761130295
474,83497.8985091745
475,83497.4792087614
476,83537.2817914059
477,83535.2344244997
478,83500.4654169082
479,83501.0323432116
480,83505.7561226358
481,83506.4861727528
482,83480.4875620735
483,83479.1900542504
484,83451.7736568578
485,83453.2641637664
486,83437.8605778122
487,83436.6805179799
488,83418.1288237079
489,83417.6863540576
490,83403.6188650759
491,83403.8777446393
492,83372.8957828395
493,83372.7005323637
494,83364.2560800835
495,83365.5005728103
496,83364.4915986426
497,83363.6457642093
498,83362.8138660888
499,83365.9101867442
500,83364.1234117046
501,83362.0628702396
502,83359.1960090808
503,83357.5952805512
504,83389.0235326773
505,83388.0447534505
506,83380.1928322016
507,83375.5705945014
508,83405.6489801158
509,83403.3995417425
510,83405.9476200104
511,83397.4100560664
512,83404.5533192263
513,83387.7983724752
514,83366.4283465059
515,83370.0079713587
516,83354.4220559337
517,83392.0760149766
518,83366.0314011254
519,83356.2147107204
520,83425.7629328184
521,83420.707800181
522,83365.2868836922
523,83370.6906855749
524,83393.6840068282
525,83393.4076044897
526,83369.580202888
527,83362.3675485976
528,83407.7090795416
529,83380.6901388027
530,83351.3002620355
531,83359.392385937
532,83383.0278405818
533,83374.5254675908
534,83367.3243246045
535,83368.589742613
536,83352.5704825142
537,83367.5965058855
538,83360.8597858834
539,83354.3296176567
540,83353.1711058239
541,83340.315113713
542,83338.6156070951
543,83349.2068704787
544,83323.7155197595
545,83330.5400588742
546,83313.0102016545
547,83292.8536383446
548,83318.3252407431
549,83319.8947169079
550,83358.392463647
551,83358.3297504792
552,83383.4147008984
553,83381.6714032048
554,83393.6910988681
555,83393.277682338
556,83392.6542075606
557,83393.1854232278
558,83400.8017663046
559,83400.4934642373
560,83400.7564812548
561,83401.4332078164
562,83402.1484755807
563,83401.3886494096
564,83405.8969313001
565,83406.280921897
566,83406.810805805
567,83406.7933943037
568,83409.917433851
569,83409.52641149
570,83410.0644202299
571,83410.2480324888
572,83411.2338143076
573,83410.7240017488
574,83411.6544140704
575,83410.9916877611
576,83409.8901584872
577,83410.8360125202
578,83409.1242774564
579,83408.0793617174
580,83410.6029300712
581,83411.369838593
582,83408.3385049764
583,83407.689122684
584,83385.2681410651
585,83406.9747093047
586,83422.0425106802
587,83406.9746677942
588,83400.9697214834
589,83426.9306595342
590,83454.0182377956
591,83476.3936584846
592,83477.7765156344
593,83455.4909266215
594,83452.4442477616
595,83475.2742842269
596,83467.9565710256
597,83448.4729984069
598,83447.5726143744
599,83463.7491689256
600,83461.7049499622
601,83444.3546472638
602,83430.4990726005
603,83442.0530524668
604,83432.4872130856
605,83432.9893994364
606,83430.5558899908
607,83430.6218031617
608,83433.4311020711
609,83431.6548059381
610,83440.4785395874
611,83441.3105119989
612,83444.0670470925
613,83441.8515637388
614,83449.444483956
615,83459.0783561151
616,83458.1052847004
617,83454.648428328
618,83450.9815930857
619,83449.8109555323
620,83454.7399669401
