cellId,value
0,1.03451170014599
1,1.07662160720526
2,11.7856351591818
3,12.4495955717506
4,16.6335714849711
5,14.2585704341039
6,1.59027229966254
7,1.21832474886032
8,12.9040129329239
9,13.6380659673571
10,14.1861245373354
11,1.10881773424061
12,1.11131651736756
13,1.01921563794819
14,1.00298010484494
15,1.00607045448887
16,13.0955832801331
17,12.3548789132631
18,1.02202831230252
19,1.46606846941734
20,1.66572417335546
21,13.3401689926091
22,12.7729296339834
23,16.5121417642281
24,15.9606933540213
25,14.2447932298292
26,14.3964002050468
27,1.00632413162402
28,11.8143756817544
29,12.5091827119618
30,1.00241088752792
31,1.00026630163546
32,1.00199745951604
33,1.00002299581325
34,0.999894496762931
35,1.00379904863868
36,12.2940992931831
37,11.6840030567774
38,1.00902080923484
39,1.61902018477496
40,11.6729974191036
41,11.6196994352014
42,1.47102104172663
43,1.679657194225
44,12.431322542358
45,12.0560066690229
46,1.13995881020024
47,1.65959951781255
48,14.5181255603974
49,17.1148226934388
50,12.496571287209
51,12.7377036563042
52,17.838461637475
53,14.9943028963216
54,1.81332669733497
55,1.52611044530491
56,13.6490029199716
57,13.1535642218628
58,1.44843143970935
59,2.41221851510038
60,13.8170721767911
61,12.6470114307085
62,1.60132879147865
63,1.03329013075268
64,1.00676611116708
65,13.9019360207335
66,13.0361244143572
67,11.6869158387114
68,12.0024580833095
69,1.0021633462471
70,1.00816419272121
71,1.00253197274751
72,1.00060272388442
73,1.00199232356692
74,1.00655219004362
75,1.00760959174658
76,1.12008334744741
77,1.3129895458906
78,1.84971967806201
79,11.9884520167739
80,11.9532604177379
81,1.5324002005921
82,1.00559837070378
83,1.00179027268626
84,11.8114412039541
85,11.6054414544493
86,13.1762210032199
87,13.9108967757248
88,1.00388363661565
89,1.01000354421137
90,1.00011774118594
91,1.00011101404299
92,0.999955675678196
93,1.00000192009088
94,1.0004702427635
95,1.00002769789624
96,0.999912182839559
97,0.999839496745425
98,0.999860268379523
99,0.999923118957825
100,0.999913052476113
101,1.00004741747626
102,1.00906703897334
103,11.6805825332971
104,12.2896222735622
105,1.00372066177963
106,1.00227566232973
107,12.4965942573058
108,11.8041479139102
109,1.00620005698088
110,1.46888041335338
111,11.6100200113093
112,11.6697584832012
113,1.61850837872647
114,1.88057048273978
115,12.7244949277313
116,12.7292529922029
117,1.88180833994648
118,2.02043138299953
119,13.4199645415603
120,13.0096081719851
121,1.80743285046196
122,1.21735668076766
123,12.3969392455515
124,13.533847794976
125,2.28593878571693
126,3.11166691491761
127,16.2309172682667
128,18.9490432926238
129,13.5103131505912
130,15.8230955577576
131,21.7773458924216
132,19.4480069963371
133,5.72827622226356
134,3.60463404574665
135,16.8257503817803
136,14.6522852483799
137,2.33572967588489
138,2.66059211697148
139,15.5961471038594
140,14.9065291982443
141,2.43032267633045
142,2.66618046441449
143,14.6605841192703
144,13.5245930678829
145,2.5209417475304
146,1.83661210146605
147,13.2115017844012
148,15.2974363826001
149,3.19405731479284
150,2.07702608924851
151,13.2957414085397
152,13.6020685805465
153,1.88366848127751
154,1.01321975287913
155,1.00525587205636
156,14.9669423948214
157,13.9111835469631
158,12.8154070823635
159,13.6253564094669
160,1.00477212799161
161,1.01060964826017
162,0.999925173469395
163,0.999940216961021
164,0.999911653063783
165,0.999769594928461
166,0.999803014290828
167,0.999922052081378
168,0.99997590987879
169,0.999986239527385
170,1.00050471889114
171,1.00007369655507
172,1.00035604362465
173,1.00213502291528
174,1.01995833510979
175,1.00330927764186
176,1.00433209081488
177,13.0739494161386
178,12.3333042093502
179,1.01948415173402
180,1.07035882889622
181,11.7628797714348
182,12.0304694709421
183,1.13312374521559
184,1.67636518600145
185,12.4187726303072
186,12.9948431590388
187,1.80500230887507
188,2.01897536289907
189,13.4132757008461
190,14.6137029210452
191,2.7350149543586
192,2.74789084601477
193,14.6352645873399
194,14.1965469385278
195,2.60862730519785
196,4.38032153282091
197,17.4532110808838
198,16.5670920515264
199,4.19650675096863
200,4.86902874336296
201,19.8262592688775
202,20.3775719124395
203,7.56518469816689
204,8.23107037341214
205,22.4226105750805
206,24.5387362192166
207,7.94555378026246
208,5.94796571926148
209,22.6293775692394
210,24.4155535555018
211,6.83577970411737
212,8.93990979425122
213,32.1975248129257
214,38.3473662423965
215,11.0841741517745
216,12.3822311605469
217,34.4617405002921
218,37.3122285322488
219,54.1382017893534
220,32.0018896717935
221,13.9697619820502
222,12.6388642954514
223,30.077198324937
224,28.5537493782379
225,12.2447897158423
226,11.8794808013706
227,29.9721754739842
228,40.5647005482125
229,29.14840747545
230,27.4414490750422
231,9.20543424513765
232,23.9757948699514
233,32.5244752794677
234,28.6462884864201
235,19.6722263045411
236,7.81890975607473
237,24.490812226273
238,20.6068758594137
239,6.08287216449429
240,4.32474395413851
241,18.8775390345194
242,16.6885296081988
243,3.19990439495843
244,2.95985425674665
245,16.0787459616254
246,15.2883821485112
247,2.75581998182984
248,2.07570941233722
249,14.863371763519
250,14.1534850433442
251,1.98353137393958
252,3.52580935737599
253,17.1323340582951
254,17.1379407644026
255,3.48581169874327
256,3.09091764924818
257,15.3369712033217
258,13.2263775234566
259,1.69013349009736
260,1.32003181110545
261,12.408418783006
262,12.4014252408182
263,1.32872057873712
264,1.01034393600942
265,12.8009993672217
266,13.608698786728
267,1.00482128790045
268,0.999955133673365
269,1.00005125096149
270,1.0010102190221
271,1.00003227537662
272,1.00459146845227
273,1.01696324051448
274,13.8699302286786
275,14.9182942044562
276,13.8559396126505
277,1.00534211545305
278,1.01138124266608
279,13.1299495578738
280,13.2725958664855
281,2.09852644248575
282,1.54314443723924
283,11.9440083800677
284,11.9906310703858
285,1.85635143919734
286,1.0079028309333
287,1.00225614458499
288,11.9725405340771
289,11.6715594829752
290,11.579455011672
291,11.7742794664655
292,1.00203030376618
293,1.0059100938963
294,13.0125232570084
295,1.03252493874662
296,1.00643541214707
297,13.8643168209817
298,14.1613283682453
299,1.10204443034221
300,1.10379132394865
301,13.436636201336
302,12.7321861372467
303,1.31369712372449
304,2.01800161035755
305,12.59543190242
306,16.0140904948252
307,13.5478549449985
308,13.2671852857775
309,13.7992790564817
310,1.1668114647636
311,1.15138171183266
312,13.113116334983
313,13.4797177968973
314,15.4106460650563
315,15.3805359854275
316,14.4627941051754
317,17.0622307287359
318,12.468153403186
319,2.09642460172351
320,1.55147200562371
321,13.1431946046326
322,13.6570872579297
323,1.65304764695078
324,2.26258179503833
325,12.7038604721778
326,17.7920608048692
327,14.9512363724832
328,16.2934151637956
329,18.9427565820729
330,13.6840734891213
331,3.75512811862677
332,2.36339895305157
333,13.5186564053134
334,14.1596719686136
335,2.59240878384032
336,4.35628447176563
337,17.2877612289036
338,17.869575876694
339,4.4616557225719
340,4.48550999282634
341,17.9414427801642
342,25.4998662786421
343,7.22186503796032
344,9.75649253648198
345,36.50579649803
346,44.866412292038
347,11.2440958655877
348,10.8288199970873
349,43.1601313262851
350,52.0920579475387
351,16.2508986650013
352,16.1002506500529
353,46.955474637841
