cellId,value
0,83410.7244447807
1,83411.36920978
2,83411.0530178893
3,83404.8018024315
4,83399.0518478077
5,83381.7879490417
6,83401.5804727781
7,83401.2671719569
8,83379.8445157414
9,83456.1977304868
10,83459.5029620536
11,83430.8979651345
12,83423.4150953824
13,83417.4163171555
14,83418.2703810719
15,83419.0831882317
16,83419.2669659449
17,83416.3651818501
18,83417.9813150764
19,83420.8411102856
20,83429.1193853702
21,83427.4456002784
22,83415.9240891469
23,83430.8192399496
24,83443.7494303521
25,83457.8239454828
26,83461.9370555452
27,83414.5822858913
28,83414.4604149611
29,83415.6620302872
30,83415.3812600133
31,83414.4714210975
32,83414.1346328681
33,83413.4264933453
34,83413.5041525575
35,83414.2493170685
36,83414.4534456581
37,83414.217096342
38,83414.0705661292
39,83413.1426821377
40,83413.1623317209
41,83411.995168093
42,83411.9396864166
43,83410.6694995333
44,83411.5759052243
45,83410.5145987164
46,83409.0965116366
47,83406.9469780239
48,83395.2537733802
49,83402.9799268292
50,83408.9031079498
51,83412.6096576803
52,83409.8569577011
53,83407.7339081511
54,83412.1340712336
55,83409.7492266841
56,83407.1021964129
57,83395.7200987881
58,83404.9279154385
59,83407.3967565117
60,83407.0800084925
61,83398.4762252389
62,83404.9105717984
63,83413.9965452656
64,83420.8170996627
65,83433.5276456522
66,83414.3426598743
67,83408.7083019159
68,83421.6594422621
69,83413.9330069159
70,83411.0771667521
71,83412.7610296957
72,83414.0318962726
73,83416.6697217793
74,83414.5773331707
75,83409.1789814175
76,83407.3937656315
77,83409.3433488553
78,83409.0609244251
79,83409.03486525
80,83407.279179163
81,83409.3203552208
82,83409.3155796633
83,83411.0973059289
84,83415.7966141265
85,83405.6661637423
86,83405.589834542
87,83412.7056555335
88,83409.6720462659
89,83407.9386144619
90,83409.2383809637
91,83409.732478496
92,83410.8076081262
93,83410.4345001241
94,83412.1434902377
95,83412.5569012179
96,83412.1648735873
97,83412.0456961172
98,83412.3897388747
99,83412.4943005189
100,83413.8298875692
101,83413.7711415902
102,83414.3989446787
103,83414.5329373844
104,83414.7460940783
105,83414.541091372
106,83416.2309215223
107,83416.4910490335
108,83415.3659944358
109,83415.4681026008
110,83413.0483325538
111,83413.0722894824
112,83413.5454097179
113,83413.5115846655
114,83413.403187519
115,83413.9000444082
116,83413.3973347008
117,83412.886914748
118,83414.6183425095
119,83415.0820978121
120,83413.0396350793
121,83412.5310864786
122,83410.7941771253
123,83411.8440113079
124,83412.5214381735
125,83411.8276880216
126,83411.7520636534
127,83409.5148569019
128,83410.308324083
129,83412.1808518043
130,83411.1807857203
131,83409.6329193611
132,83413.7681676262
133,83409.7878801538
134,83405.0636994973
135,83404.9271860926
136,83406.3783350607
137,83408.649848882
138,83407.450390794
139,83406.3330884367
140,83409.6040906678
141,83409.4197488401
142,83408.7072514411
143,83407.8901288436
144,83408.1224398386
145,83408.921305818
146,83409.1965534574
147,83409.0260243031
148,83409.8133590611
149,83409.7992290106
150,83409.1707325423
151,83408.0878473062
152,83409.2086432865
153,83409.311917893
154,83406.6437610115
155,83408.0515490409
156,83409.0676737593
157,83402.8003579731
