cellId,value
0,83411.1222782543
1,83411.7670748224
2,83411.4508194896
3,83405.2001341576
4,83399.4502885066
5,83382.1865059337
6,83401.9789242902
7,83401.6656658378
8,83380.2431692916
9,83456.595802033
10,83459.9008984301
11,83431.2957488986
12,83423.8130950989
13,83417.8136626946
14,83418.6676580993
15,83419.4805044078
16,83419.6643249699
17,83416.7625903237
18,83418.3787147286
19,83421.2392022162
20,83429.5172155505
21,83427.8433586738
22,83416.3219870242
23,83431.2173122028
24,83444.1473312695
25,83458.2219173863
26,83462.3352711324
27,83414.9788416518
28,83414.8570333373
29,83416.0586128111
30,83415.7777657836
31,83414.8678609772
32,83414.5311583333
33,83413.8218711432
34,83413.8995017092
35,83414.6447385951
36,83414.8488879773
37,83414.612473816
38,83414.4659870875
39,83413.5382300659
40,83413.5578842933
41,83412.391999324
42,83412.3366396556
43,83411.0669522213
44,83411.973201923
45,83410.913198963
46,83409.4951784772
47,83407.346533806
48,83395.6536129949
49,83403.379460384
50,83409.3024214128
51,83413.0108641926
52,83410.2584789167
53,83408.135765522
54,83412.5355771914
55,83410.1512365714
56,83407.5043547278
57,83396.1199376163
58,83405.3275021903
59,83407.7962975261
60,83407.4796804431
61,83398.8747449324
62,83405.3090015684
63,83414.3943529204
64,83421.2147661605
65,83433.9255025073
66,83414.7406615561
67,83409.1058974594
68,83422.056971665
69,83414.3303076397
70,83411.474599276
71,83413.158026378
72,83414.4288976166
73,83417.066989431
74,83414.9746403431
75,83409.5766393332
76,83407.7917488532
77,83409.7409572181
78,83409.458949963
79,83409.432950232
80,83407.6765869026
81,83409.7175168921
82,83409.7125400784
83,83411.494178313
84,83416.1936343936
85,83406.0633084175
86,83405.9862825648
87,83413.1020472362
88,83410.0683421121
89,83408.3349984448
90,83409.6343710557
91,83410.1284627448
92,83411.203783005
93,83410.8307122954
94,83412.5399348029
95,83412.953280321
96,83412.5601571155
97,83412.4410351435
98,83412.7838219013
99,83412.8884215717
100,83414.2240842163
101,83414.165286207
102,83414.7932451509
103,83414.927259058
104,83415.1403942141
105,83414.9353844543
106,83416.6241915572
107,83416.8842786362
108,83415.7592882595
109,83415.8613596646
110,83413.4412293482
111,83413.4653859596
112,83413.9397166902
113,83413.9057777094
114,83413.7971367496
115,83414.2941251335
116,83413.7931138586
117,83413.2826209079
118,83415.0146150343
119,83415.4785427451
120,83413.4383097214
121,83412.9297151601
122,83411.1945170391
123,83412.2440684504
124,83412.9244963245
125,83412.2310883584
126,83412.1573173299
127,83409.9203527385
128,83410.7133788668
129,83412.5855538068
130,83411.5910237396
131,83410.0434026229
132,83414.1795012194
133,83410.1991411161
134,83405.4770178629
135,83405.3408116213
136,83406.7848752051
137,83409.056001437
138,83407.855859746
139,83406.7388885797
140,83410.0061035719
141,83409.8215066248
142,83409.1081874047
143,83408.2914369221
144,83408.5216472739
145,83409.3203067511
146,83409.5945771137
147,83409.4242854759
148,83410.2105178127
149,83410.1963071599
150,83409.5673707485
151,83408.4845283976
152,83409.6042825586
153,83409.7075792573
154,83407.0394142336
155,83408.4471974959
156,83409.463354277
157,83403.1960330669
158,83405.5724791276
159,83409.2489273546
160,83408.5627531019
161,83408.0401055671
162,83409.7409707009
163,83409.8140608255
164,83411.1363008535
165,83410.9781333189
166,83411.2677299878
167,83411.4219460374
168,83412.1217165093
169,83411.7672962461
170,83413.569999462
171,83413.933767473
172,83415.7725393701
173,83415.4910134679
174,83419.1811063728
175,83420.0216778522
176,83420.7479632505
177,83420.9495510657
178,83418.1036322062
179,83419.4783199303
180,83413.0832319772
181,83412.7750498745
182,83413.0057572142
183,83411.6168810932
184,83412.6526297336
185,83413.5104789126
186,83415.5343968231
187,83414.966950802
188,83415.7225216837
189,83416.1963723572
190,83419.7636551114
191,83420.0506679493
192,83418.8847485154
193,83418.7392635217
194,83416.2365734034
195,83416.0448573669
196,83420.8403596065
197,83420.8572687954
198,83414.2985014201
199,83413.62412087
200,83411.8223594403
201,83413.2009840799
202,83409.8665384994
203,83408.2088615344
204,83409.8038816777
205,83412.3647343873
206,83414.9799146391
207,83413.9390964258
208,83417.1913417337
209,83419.0986221888
210,83428.7991028562
211,83428.2202644792
212,83428.4403908258
213,83429.0328717508
214,83433.0955574817
215,83432.9173488178
216,83418.6541972816
217,83419.8388513033
218,83417.4002950676
219,83417.2239703086
220,83419.6018497506
221,83416.3016468072
222,83416.6763063316
223,83431.1202926333
224,83401.2795143472
225,83412.138333402
226,83411.5744507872
227,83413.6997916806
228,83403.802372089
229,83397.0376291589
230,83380.1193355753
231,83404.3626984978
232,83407.9567726973
233,83396.2775464916
234,83400.8526364577
235,83407.3926987761
236,83402.3194552575
237,83387.7332442668
238,83375.437229844
239,83395.5319987045
240,83399.2320361336
241,83398.587102374
242,83403.7422532976
243,83404.9472551322
244,83403.5789586627
245,83402.0251871491
246,83405.9876391921
247,83407.0120620802
248,83406.6229473605
249,83406.36677405
250,83409.2014429054
251,83408.8306324565
252,83408.9400912861
253,83409.2430008369
254,83409.6669595064
255,83409.0754840852
256,83410.6842260122
257,83411.6871647703
258,83411.0877652359
259,83410.5728000502
260,83409.9009725003
261,83409.4399300706
262,83410.151660676
263,83410.3029955504
264,83408.062473322
265,83405.0438178663
266,83409.0477222044
267,83408.5925548559
268,83409.9952776963
269,83409.907160813
270,83409.5955390495
271,83409.9986335704
272,83408.7957694409
273,83407.4165062398
274,83403.0528317399
275,83409.6937270979
276,83414.764818125
277,83411.1456504564
278,83409.4968388357
279,83407.5975131017
280,83410.0363818335
281,83410.8566376603
282,83410.9599588972
283,83408.722416526
284,83410.5796706651
285,83410.9315576663
286,83413.1882089742
287,83416.0687756616
288,83424.6588684988
289,83411.6316911915
290,83407.8368145929
291,83418.1446921707
292,83412.9656027249
293,83411.084787558
294,83416.6699733393
295,83416.1339536941
296,83423.0781407595
297,83436.4488362261
298,83462.4659790933
299,83433.2838209107
300,83425.620815909
301,83457.9691994206
302,83381.4817917036
303,83403.7776491516
304,83404.2538137144
305,83407.6670672554
306,83402.6603010857
307,83384.3933953041
308,83459.3902755086
309,83458.5298060926
310,83431.4337690787
311,83422.627805662
312,83418.1447682591
313,83429.3484336204
314,83444.6545570099
315,83432.5822082544
316,83399.4104796509
317,83406.1861361104
318,83411.6075865697
319,83409.7858587227
320,83407.7456482815
321,83398.9580017708
322,83410.9094281395
323,83413.4031026692
324,83415.3727613164
325,83415.6288422876
326,83412.8733569593
327,83411.5849142493
328,83414.9388274159
329,83415.146311705
330,83416.9270903226
331,83416.6490149181
332,83416.5017050289
333,83416.9555044452
334,83418.9669559744
335,83419.1309536448
336,83426.9992033372
337,83426.6145973338
338,83429.2771802344
339,83429.638178309
340,83427.0644695211
341,83426.7191292295
342,83441.6423425308
343,83442.0030548011
344,83459.8576698727
345,83459.8134091934
346,83477.6391541092
347,83477.2463669668
348,83452.7222852693
349,83453.3146079597
350,83463.1470571419
351,83462.5322424332
352,83435.6160590879
353,83437.4652327546
354,83419.9044979204
355,83419.0673226606
356,83415.0835313406
357,83426.6884311542
358,83418.7144763284
359,83414.3755064019
360,83394.4836143631
361,83395.9438585302
362,83398.6455454137
363,83394.6015355765
364,83395.7749060714
365,83407.8475865309
366,83440.8885064811
367,83419.7486917519
368,83424.1774969709
369,83449.6226414378
370,83437.1801861065
371,83419.7585309203
372,83402.557620723
373,83390.7803124641
374,83435.1338537735
375,83407.6848939312
376,83394.9748165732
377,83395.4948825393
378,83383.1007335147
